File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/weather_description.csv_78,LZW,458,233,50.87,0.013,0.006,true,4.3229,4.9542,0.7105
data/sensor/weather_description.csv_79,LZW,418,219,52.39,0.014,0.007,true,4.3006,4.9542,0.7596
data/sensor/weather_description.csv_80,LZW,447,203,45.41,0.012,0.010,true,4.2321,4.9069,0.8090
data/sensor/weather_description.csv_81,LZW,482,234,48.55,0.015,0.006,true,4.2502,4.9542,0.7688
data/sensor/weather_description.csv_82,LZW,440,202,45.91,0.013,0.006,true,4.2187,4.8580,0.8059
data/sensor/weather_description.csv_83,LZW,451,225,49.89,0.014,0.005,true,4.2686,4.9069,0.7751
data/sensor/weather_description.csv_84,LZW,473,232,49.05,0.012,0.006,true,4.2303,4.8580,0.7749
data/sensor/weather_description.csv_85,LZW,466,234,50.21,0.012,0.006,true,4.1805,4.9542,0.7716
data/sensor/weather_description.csv_86,LZW,478,234,48.95,0.012,0.006,true,4.1779,4.9069,0.7815
data/sensor/weather_description.csv_87,LZW,489,246,50.31,0.015,0.006,true,4.2662,4.9542,0.7536
data/sensor/weather_description.csv_88,LZW,458,239,52.18,0.011,0.006,true,4.2824,4.9542,0.7390
data/sensor/weather_description.csv_89,LZW,437,220,50.34,0.011,0.005,true,4.2806,4.9069,0.7724
data/sensor/weather_description.csv_90,LZW,416,201,48.32,0.011,0.005,true,4.2027,4.9069,0.7705
data/sensor/weather_description.csv_91,LZW,437,219,50.11,0.014,0.006,true,4.2812,4.8580,0.7701
data/sensor/weather_description.csv_92,LZW,440,207,47.05,0.013,0.007,true,4.2288,4.9069,0.7763
data/sensor/weather_description.csv_93,LZW,523,221,42.26,0.018,0.008,true,4.1350,4.7549,0.8637
data/sensor/weather_description.csv_94,LZW,459,212,46.19,0.011,0.007,true,4.1037,4.9069,0.7921
data/sensor/weather_description.csv_95,LZW,534,224,41.95,0.013,0.007,true,4.1065,4.7549,0.8647
data/sensor/weather_description.csv_96,LZW,436,228,52.29,0.012,0.006,true,4.2969,4.9069,0.7327
data/sensor/weather_description.csv_97,LZW,433,219,50.58,0.012,0.007,true,4.2155,4.8580,0.7425
data/sensor/weather_description.csv_98,LZW,385,195,50.65,0.010,0.005,true,4.2180,4.8580,0.7467
data/sensor/weather_description.csv_99,LZW,383,189,49.35,0.011,0.005,true,4.2394,4.8580,0.7769
data/sensor/weather_description.csv_100,LZW,417,209,50.12,0.010,0.006,true,4.2886,4.9069,0.7759
