File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/humidity.csv_415,Huffman,183,78,42.62,0.015,0.008,true,3.2870,3.9069,0.4696
data/sensor/humidity.csv_416,Huffman,187,78,41.71,0.016,0.009,true,3.2368,3.9069,0.5135
data/sensor/humidity.csv_417,Huffman,195,83,42.56,0.015,0.010,true,3.2834,3.9069,0.4922
data/sensor/humidity.csv_418,Huffman,190,81,42.63,0.016,0.011,true,3.2742,3.9069,0.5213
data/sensor/humidity.csv_419,Huffman,193,81,41.97,0.017,0.009,true,3.2415,3.9069,0.5236
data/sensor/humidity.csv_420,Huffman,190,79,41.58,0.016,0.009,true,3.2166,3.9069,0.4840
data/sensor/humidity.csv_421,Huffman,186,78,41.94,0.016,0.010,true,3.2534,3.9069,0.5109
data/sensor/humidity.csv_422,Huffman,186,78,41.94,0.016,0.009,true,3.2394,3.9069,0.5163
data/sensor/humidity.csv_423,Huffman,190,81,42.63,0.016,0.010,true,3.2977,3.9069,0.5213
data/sensor/humidity.csv_424,Huffman,187,78,41.71,0.016,0.010,true,3.2252,3.9069,0.5135
data/sensor/humidity.csv_425,Huffman,189,78,41.27,0.015,0.009,true,3.2087,3.9069,0.5134
data/sensor/humidity.csv_426,Huffman,191,81,42.41,0.016,0.010,true,3.2741,3.9069,0.5344
data/sensor/humidity.csv_427,Huffman,195,82,42.05,0.016,0.009,true,3.2459,3.9069,0.5337
data/sensor/humidity.csv_428,Huffman,195,82,42.05,0.015,0.010,true,3.2717,3.9069,0.5181
data/sensor/humidity.csv_429,Huffman,196,82,41.84,0.016,0.012,true,3.2491,3.9069,0.5464
data/sensor/humidity.csv_430,Huffman,195,83,42.56,0.016,0.009,true,3.2719,3.9069,0.5440
data/sensor/humidity.csv_431,Huffman,191,80,41.88,0.016,0.009,true,3.2560,3.9069,0.5238
data/sensor/humidity.csv_432,Huffman,191,79,41.36,0.016,0.009,true,3.2066,3.9069,0.5608
data/sensor/humidity.csv_433,Huffman,184,76,41.30,0.016,0.010,true,3.2180,3.9069,0.5440
data/sensor/humidity.csv_434,Huffman,190,78,41.05,0.016,0.009,true,3.1746,3.9069,0.5532
data/sensor/humidity.csv_435,Huffman,193,79,40.93,0.015,0.009,true,3.1648,3.9069,0.5393
data/sensor/humidity.csv_436,Huffman,184,77,41.85,0.014,0.009,true,3.2536,3.9069,0.5165
data/sensor/humidity.csv_437,Huffman,192,79,41.15,0.015,0.009,true,3.1943,3.9069,0.5421
data/sensor/humidity.csv_438,Huffman,191,80,41.88,0.016,0.009,true,3.2304,3.9069,0.4762
data/sensor/humidity.csv_439,Huffman,186,79,42.47,0.015,0.009,true,3.2747,3.9069,0.4783
data/sensor/humidity.csv_440,Huffman,182,76,41.76,0.016,0.009,true,3.2267,3.9069,0.5111
data/sensor/humidity.csv_441,Huffman,189,79,41.80,0.016,0.009,true,3.2268,3.9069,0.4813
data/sensor/humidity.csv_442,Huffman,182,74,40.66,0.014,0.008,true,3.1551,3.9069,0.4944
data/sensor/humidity.csv_443,Huffman,190,78,41.05,0.015,0.009,true,3.1859,3.9069,0.4894
data/sensor/humidity.csv_444,Huffman,186,76,40.86,0.014,0.008,true,3.1583,3.9069,0.5000
data/sensor/humidity.csv_445,Huffman,189,80,42.33,0.014,0.008,true,3.2558,3.9069,0.4866
data/sensor/humidity.csv_446,Huffman,184,74,40.22,0.015,0.008,true,3.1043,3.9069,0.5714
data/sensor/humidity.csv_447,Huffman,195,80,41.03,0.014,0.009,true,3.1783,3.9069,0.5389
data/sensor/humidity.csv_448,Huffman,195,82,42.05,0.015,0.009,true,3.2565,3.9069,0.5855
data/sensor/humidity.csv_449,Huffman,195,81,41.54,0.015,0.009,true,3.2328,3.9069,0.5596
data/sensor/humidity.csv_450,Huffman,187,78,41.71,0.015,0.008,true,3.2269,3.9069,0.5405
data/sensor/humidity.csv_451,Huffman,188,79,42.02,0.016,0.012,true,3.2297,3.9069,0.5000
data/sensor/humidity.csv_452,Huffman,196,82,41.84,0.015,0.008,true,3.2393,3.9069,0.5361
data/sensor/humidity.csv_453,Huffman,192,81,42.19,0.015,0.010,true,3.2618,3.9069,0.5526
data/sensor/humidity.csv_454,Huffman,187,79,42.25,0.015,0.009,true,3.2598,3.9069,0.5622
data/sensor/humidity.csv_455,Huffman,196,81,41.33,0.014,0.009,true,3.2073,3.9069,0.6031
data/sensor/humidity.csv_456,Huffman,191,79,41.36,0.015,0.009,true,3.1850,3.9069,0.6138
data/sensor/humidity.csv_457,Huffman,196,83,42.35,0.015,0.009,true,3.2633,3.9069,0.6186
data/sensor/humidity.csv_458,Huffman,193,79,40.93,0.014,0.019,true,3.1837,3.9069,0.5812
