File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/humidity.csv_289,LZW,184,107,58.15,0.014,0.005,true,3.1856,3.9069,0.5549
data/sensor/humidity.csv_290,LZW,193,113,58.55,0.027,0.005,true,3.2233,3.9069,0.5654
data/sensor/humidity.csv_291,LZW,191,115,60.21,0.014,0.012,true,3.2927,3.9069,0.5556
data/sensor/humidity.csv_292,LZW,187,113,60.43,0.030,0.008,true,3.2479,3.9069,0.5297
data/sensor/humidity.csv_293,LZW,191,115,60.21,0.010,0.010,true,3.2674,3.9069,0.5079
data/sensor/humidity.csv_294,LZW,191,113,59.16,0.008,0.004,true,3.2579,3.9069,0.5344
data/sensor/humidity.csv_295,LZW,187,114,60.96,0.008,0.003,true,3.2613,3.9069,0.5459
data/sensor/humidity.csv_296,LZW,187,112,59.89,0.008,0.003,true,3.2654,3.9069,0.6000
data/sensor/humidity.csv_297,LZW,195,116,59.49,0.010,0.004,true,3.2589,3.9069,0.5130
data/sensor/humidity.csv_298,LZW,195,113,57.95,0.008,0.003,true,3.2768,3.9069,0.5699
data/sensor/humidity.csv_299,LZW,195,117,60.00,0.009,0.003,true,3.2393,3.9069,0.5492
data/sensor/humidity.csv_300,LZW,199,121,60.80,0.008,0.004,true,3.2727,3.9069,0.5025
data/sensor/humidity.csv_301,LZW,191,120,62.83,0.009,0.003,true,3.2669,3.9069,0.4868
data/sensor/humidity.csv_302,LZW,195,119,61.03,0.009,0.003,true,3.2741,3.9069,0.5544
data/sensor/humidity.csv_303,LZW,195,117,60.00,0.009,0.004,true,3.3066,3.9069,0.5544
data/sensor/humidity.csv_304,LZW,200,119,59.50,0.009,0.003,true,3.2659,3.9069,0.5657
data/sensor/humidity.csv_305,LZW,195,113,57.95,0.010,0.003,true,3.2813,3.9069,0.5648
data/sensor/humidity.csv_306,LZW,195,116,59.49,0.008,0.004,true,3.3081,3.9069,0.5699
data/sensor/humidity.csv_307,LZW,188,115,61.17,0.009,0.003,true,3.2575,3.9069,0.5108
data/sensor/humidity.csv_308,LZW,193,113,58.55,0.009,0.003,true,3.2632,3.9069,0.5497
data/sensor/humidity.csv_309,LZW,195,117,60.00,0.009,0.004,true,3.2880,3.9069,0.5699
