File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/temperature.csv_271,LZW,265,173,65.28,0.009,0.005,true,3.4711,3.9069,0.4221
data/sensor/temperature.csv_272,LZW,265,170,64.15,0.010,0.004,true,3.4751,3.9069,0.4335
data/sensor/temperature.csv_273,LZW,264,175,66.29,0.009,0.005,true,3.4422,3.9069,0.4427
data/sensor/temperature.csv_274,LZW,266,176,66.17,0.010,0.005,true,3.4484,3.9069,0.3902
data/sensor/temperature.csv_275,LZW,263,178,67.68,0.009,0.004,true,3.4804,3.9069,0.3716
data/sensor/temperature.csv_276,LZW,266,175,65.79,0.010,0.004,true,3.5198,3.9069,0.4167
data/sensor/temperature.csv_277,LZW,264,174,65.91,0.010,0.005,true,3.4554,3.9069,0.4008
data/sensor/temperature.csv_278,LZW,295,194,65.76,0.011,0.005,true,3.5462,3.9069,0.4369
data/sensor/temperature.csv_279,LZW,295,193,65.42,0.011,0.005,true,3.5143,3.9069,0.4164
data/sensor/temperature.csv_280,LZW,295,193,65.42,0.011,0.070,true,3.4904,3.9069,0.4300
data/sensor/temperature.csv_281,LZW,295,195,66.10,0.012,0.005,true,3.5367,3.9069,0.4027
data/sensor/temperature.csv_282,LZW,236,149,63.14,0.010,0.004,true,3.4621,3.9069,0.5214
data/sensor/temperature.csv_283,LZW,271,178,65.68,0.009,0.005,true,3.4105,3.9069,0.4387
data/sensor/temperature.csv_284,LZW,266,179,67.29,0.010,0.004,true,3.4709,3.9069,0.3902
data/sensor/temperature.csv_285,LZW,266,179,67.29,0.009,0.004,true,3.4889,3.9069,0.3902
data/sensor/temperature.csv_286,LZW,265,170,64.15,0.009,0.005,true,3.4860,3.9069,0.4106
data/sensor/temperature.csv_287,LZW,275,183,66.55,0.008,0.004,true,3.5580,3.9069,0.4029
data/sensor/temperature.csv_288,LZW,273,180,65.93,0.009,0.004,true,3.5128,3.9069,0.3801
data/sensor/temperature.csv_289,LZW,265,180,67.92,0.008,0.004,true,3.4730,3.9069,0.3764
data/sensor/temperature.csv_290,LZW,266,179,67.29,0.007,0.004,true,3.4908,3.9069,0.3826
data/sensor/temperature.csv_291,LZW,267,174,65.17,0.009,0.004,true,3.4435,3.9069,0.4038
data/sensor/temperature.csv_292,LZW,266,174,65.41,0.009,0.004,true,3.4658,3.9069,0.3939
data/sensor/temperature.csv_293,LZW,267,180,67.42,0.009,0.004,true,3.4653,3.9069,0.3925
data/sensor/temperature.csv_294,LZW,268,184,68.66,0.010,0.004,true,3.4783,3.9069,0.4098
data/sensor/temperature.csv_295,LZW,262,174,66.41,0.008,0.004,true,3.4445,3.9069,0.4231
data/sensor/temperature.csv_296,LZW,266,178,66.92,0.008,0.004,true,3.5020,3.9069,0.3485
data/sensor/temperature.csv_297,LZW,266,179,67.29,0.008,0.004,true,3.5348,3.9069,0.4015
data/sensor/temperature.csv_298,LZW,267,180,67.42,0.009,0.005,true,3.5232,3.9069,0.3849
data/sensor/temperature.csv_299,LZW,265,174,65.66,0.008,0.004,true,3.5071,3.9069,0.3916
data/sensor/temperature.csv_300,LZW,264,170,64.39,0.008,0.004,true,3.4674,3.9069,0.4351
data/sensor/temperature.csv_301,LZW,263,175,66.54,0.009,0.005,true,3.4779,3.9069,0.4100
data/sensor/temperature.csv_302,LZW,265,178,67.17,0.009,0.004,true,3.4957,3.9069,0.3840
data/sensor/temperature.csv_303,LZW,266,171,64.29,0.008,0.004,true,3.4226,3.9069,0.4091
data/sensor/temperature.csv_304,LZW,264,175,66.29,0.010,0.005,true,3.4524,3.9069,0.4122
data/sensor/temperature.csv_305,LZW,267,176,65.92,0.009,0.004,true,3.5149,3.9069,0.4453
