File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
067.webp,Huffman,45946,45964,100.04,1.193,5.430,true,7.9951,8.0000,0.0036
068.webp,Huffman,35658,35662,100.01,0.888,4.461,true,7.9915,8.0000,0.0034
069.webp,Huffman,42152,42161,100.02,2.339,3.342,true,7.9947,8.0000,0.0032
070.webp,Huffman,60688,60712,100.04,1.036,4.902,true,7.9957,8.0000,0.0034
071.webp,Huffman,33188,33194,100.02,1.302,4.547,true,7.9910,8.0000,0.0038
072.webp,Huffman,17856,17843,99.93,0.528,1.866,true,7.9797,8.0000,0.0059
073.webp,Huffman,45958,45975,100.04,1.079,5.586,true,7.9948,8.0000,0.0034
074.webp,Huffman,69464,69493,100.04,1.886,6.749,true,7.9963,8.0000,0.0035
075.webp,Huffman,20242,20237,99.98,0.673,1.977,true,7.9857,8.0000,0.0052
076.webp,Huffman,93144,93182,100.04,2.000,9.004,true,7.9971,8.0000,0.0041
077.webp,Huffman,20840,20835,99.98,0.585,2.016,true,7.9854,8.0000,0.0053
078.webp,Huffman,59230,59253,100.04,1.948,5.861,true,7.9953,8.0000,0.0035
079.webp,Huffman,63014,63042,100.04,1.336,6.002,true,7.9965,8.0000,0.0033
080.webp,Huffman,7854,7822,99.59,1.243,0.827,true,7.9418,8.0000,0.0122
081.webp,Huffman,51696,51711,100.03,1.158,5.017,true,7.9947,8.0000,0.0034
082.webp,Huffman,20564,20539,99.88,0.761,3.367,true,7.9772,8.0000,0.0157
083.webp,Huffman,67392,67421,100.04,1.715,6.505,true,7.9965,8.0000,0.0033
084.webp,Huffman,62400,62426,100.04,2.052,6.539,true,7.9961,8.0000,0.0039
085.webp,Huffman,34218,34224,100.02,1.426,4.497,true,7.9921,8.0000,0.0036
086.webp,Huffman,17280,17261,99.89,0.642,1.915,true,7.9763,8.0000,0.0083
087.webp,Huffman,36906,36915,100.02,0.878,3.638,true,7.9933,8.0000,0.0034
088.webp,Huffman,70410,70441,100.04,2.351,7.463,true,7.9969,8.0000,0.0032
089.webp,Huffman,9474,9445,99.69,0.467,1.099,true,7.9535,8.0000,0.0101
090.webp,Huffman,39972,39981,100.02,0.949,4.645,true,7.9935,8.0000,0.0035
091.webp,Huffman,72260,72290,100.04,1.388,6.757,true,7.9962,8.0000,0.0036
092.webp,Huffman,69854,69884,100.04,1.235,5.414,true,7.9963,8.0000,0.0036
093.webp,Huffman,15298,15281,99.89,0.640,1.254,true,7.9746,8.0000,0.0070
094.webp,Huffman,42992,43011,100.04,0.832,3.296,true,7.9951,8.0000,0.0034
095.webp,Huffman,85010,85047,100.04,1.977,9.193,true,7.9978,8.0000,0.0033
096.webp,Huffman,41368,41375,100.02,1.012,4.455,true,7.9924,8.0000,0.0037
097.webp,Huffman,15504,15492,99.92,0.508,2.544,true,7.9768,8.0000,0.0063
098.webp,Huffman,55312,55337,100.05,1.190,6.410,true,7.9960,8.0000,0.0032
099.webp,Huffman,9148,9112,99.61,0.417,2.233,true,7.9454,8.0000,0.0129
100.webp,Huffman,63728,63754,100.04,1.366,7.494,true,7.9960,8.0000,0.0031
